,stimulusitem2,lower_response,stimulus_presentations,batch,N,proportion_response,h_index,h_index_sum,hunspell,suggested,corrected_response,V1,Tia Kant,Stella Mo,RA_match,final
9530,Heelpad.jpg,shoe soles,28,7,1,0.035714286,0.171691247,4.249867762,character(0),NA,shoe soles,9202,shoe soles,shoe soles,1,shoe soles
9531,Heelpad.jpg,shoe things,28,7,1,0.035714286,0.171691247,4.249867762,character(0),NA,shoe things,9205,,,1,
9532,Heelpad.jpg,soles,28,7,1,0.035714286,0.171691247,4.249867762,character(0),NA,soles,9524,soles,soles,1,soles
9533,Heelpad.jpg,tampon,28,7,1,0.035714286,0.171691247,4.249867762,character(0),NA,tampon,10246,tampon,tampon,1,tampon
9534,Helicopter.jpg,chopper,28,3,1,0.035714286,0.171691247,1.133698382,character(0),NA,chopper,2190,chopper,chopper,1,chopper
9535,Helicopter.jpg,helicoper,28,3,1,0.035714286,0.171691247,1.133698382,helicoper,"c(""helicopter"", ""heliotrope"")",NA,5125,helicopter,helicopter,1,helicopter
9536,Helicopter.jpg,helicopter,28,3,1,0.035714286,0.171691247,1.133698382,character(0),NA,helicopter,5127,helicopter,helicopter,1,helicopter
9537,Helicopter.jpg,helicopter,28,3,22,0.785714286,0.27336831,1.133698382,character(0),NA,helicopter,5126,helicopter,helicopter,1,helicopter
9538,Helicopter.jpg,helicoptor,28,3,3,0.107142857,0.345256331,1.133698382,helicoptor,"c(""helicopter"", ""heliotrope"")",NA,5131,helicopter,helicopter,1,helicopter
9539,Helmet_Bicycle.jpg,NA,26,4,1,0.038461538,0.180786143,1.643252476,character(0),NA,NA,1,,,1,
9540,Helmet_Bicycle.jpg,bicycle helmet,26,4,1,0.038461538,0.180786143,1.643252476,character(0),NA,bicycle helmet,829,bicycle helmet,bicycle helmet,1,bicycle helmet
9541,Helmet_Bicycle.jpg,bike hat,26,4,2,0.076923077,0.284649209,1.643252476,character(0),NA,bike hat,850,bike hat,bike hat,1,bike hat
9542,Helmet_Bicycle.jpg,bike helemet,26,4,1,0.038461538,0.180786143,1.643252476,helemet,"c(""helmet"", ""telemeter"")",NA,851,bike helmet,bike helmet,1,bike helmet
9543,Helmet_Bicycle.jpg,bike helmet,26,4,4,0.153846154,0.415452264,1.643252476,character(0),NA,bike helmet,852,bike helmet,bike helmet,1,bike helmet
9544,Helmet_Bicycle.jpg,helmet,26,4,17,0.653846154,0.400792573,1.643252476,character(0),NA,helmet,5137,helmet,helmet,1,helmet
9545,Helmet_Construction.jpg,hard hat,30,8,2,0.066666667,0.260459373,1.604385571,character(0),NA,hard hat,4998,hard hat,hard hat,1,hard hat
9546,Helmet_Construction.jpg,hard hat,30,8,19,0.633333333,0.417343285,1.604385571,character(0),NA,hard hat,4997,hard hat,hard hat,1,hard hat
9547,Helmet_Construction.jpg,hardhat,30,8,5,0.166666667,0.430827083,1.604385571,character(0),NA,hardhat,5000,hard hat,hard hat,1,hard hat
9548,Helmet_Construction.jpg,helment,30,8,1,0.033333333,0.16356302,1.604385571,helment,"c(""helmet"", ""helmsmen"", ""element"")",NA,5136,helmet,helmet,1,helmet
9549,Helmet_Construction.jpg,helmet,30,8,3,0.1,0.332192809,1.604385571,character(0),NA,helmet,5137,helmet,helmet,1,helmet
9550,Helmet_Football.jpg,NA,26,6,1,0.038461538,0.180786143,1.927142936,character(0),NA,NA,1,,,1,
9551,Helmet_Football.jpg,footbal helmet,26,6,1,0.038461538,0.180786143,1.927142936,footbal,"c(""football"", ""footfall"")",NA,4249,football helmet,football helmet,1,football helmet
9552,Helmet_Football.jpg,football helmet,26,6,8,0.307692308,0.523212221,1.927142936,character(0),NA,football helmet,4255,football helmet,football helmet,1,football helmet
9553,Helmet_Football.jpg,helmet,26,6,1,0.038461538,0.180786143,1.927142936,character(0),NA,helmet,5138,helmet,helmet,1,helmet
9554,Helmet_Football.jpg,helmet,26,6,13,0.5,0.5,1.927142936,character(0),NA,helmet,5137,helmet,helmet,1,helmet
9555,Helmet_Football.jpg,helmnet,26,6,1,0.038461538,0.180786143,1.927142936,helmnet,"c(""helmet"", ""helm net"", ""helm-net"", ""helmsmen"")",NA,5141,helmet,helmet,1,helmet
9556,Helmet_Football.jpg,helmut,26,6,1,0.038461538,0.180786143,1.927142936,helmut,helmet,NA,5142,helmet,helmet,1,helmet
9557,Helmet_Knight.jpg,NA,30,8,1,0.033333333,0.16356302,3.923231429,character(0),NA,NA,1,,,1,
9558,Helmet_Knight.jpg,\,30,8,1,0.033333333,0.16356302,3.923231429,character(0),NA,\,99,,,1,
9559,Helmet_Knight.jpg,armor,30,8,1,0.033333333,0.16356302,3.923231429,character(0),NA,armor,347,armor,armor,1,armor
9560,Helmet_Knight.jpg,armor,30,8,6,0.2,0.464385619,3.923231429,character(0),NA,armor,346,armor,armor,1,armor
9561,Helmet_Knight.jpg,chain armor,30,8,1,0.033333333,0.16356302,3.923231429,character(0),NA,chain armor,1926,chain armor,chain armor,1,chain armor
9562,Helmet_Knight.jpg,helmet,30,8,1,0.033333333,0.16356302,3.923231429,character(0),NA,helmet,5138,helmet,helmet,1,helmet
9563,Helmet_Knight.jpg,helmet,30,8,4,0.133333333,0.387585413,3.923231429,character(0),NA,helmet,5137,helmet,helmet,1,helmet
9564,Helmet_Knight.jpg,helmet and mail,30,8,1,0.033333333,0.16356302,3.923231429,character(0),NA,helmet and mail,5139,helmet and mail,helmet and mail,1,helmet and mail
9565,Helmet_Knight.jpg,knight,30,8,2,0.066666667,0.260459373,3.923231429,character(0),NA,knight,5806,knight,knight,1,knight
9566,Helmet_Knight.jpg,knight hat,30,8,1,0.033333333,0.16356302,3.923231429,character(0),NA,knight hat,5807,knight hat,knight hat,1,knight hat
9567,Helmet_Knight.jpg,knight helmet,30,8,1,0.033333333,0.16356302,3.923231429,character(0),NA,knight helmet,5808,knights helmet,knights helmet,1,knights helmet
9568,Helmet_Knight.jpg,knights helmet,30,8,2,0.066666667,0.260459373,3.923231429,character(0),NA,knights helmet,5812,knights helmet,knights helmet,1,knights helmet
9569,Helmet_Motorcycle.jpg,helmet,28,3,1,0.035714286,0.171691247,0.661054753,character(0),NA,helmet,5138,helmet,helmet,1,helmet
9570,Helmet_Motorcycle.jpg,helmet,28,3,25,0.892857143,0.145981011,0.661054753,character(0),NA,helmet,5137,helmet,helmet,1,helmet
9571,Helmet_Motorcycle.jpg,hlemet,28,3,1,0.035714286,0.171691247,0.661054753,hlemet,helmet,NA,5181,helmet,helmet,1,helmet
9572,Helmet_Motorcycle.jpg,motorcycle helmet,28,3,1,0.035714286,0.171691247,0.661054753,character(0),NA,motorcycle helmet,6765,motorcycle helmet,motorcycle helmet,1,motorcycle helmet
9573,Helmet_Soldier.jpg,NA,28,7,1,0.035714286,0.171691247,1.853404109,character(0),NA,NA,1,,,1,
9574,Helmet_Soldier.jpg,helmet,28,7,2,0.071428571,0.271953923,1.853404109,character(0),NA,helmet,5138,helmet,helmet,1,helmet
9575,Helmet_Soldier.jpg,helmet,28,7,19,0.678571429,0.379611456,1.853404109,character(0),NA,helmet,5137,helmet,helmet,1,helmet
9576,Helmet_Soldier.jpg,helmet for kn,28,7,1,0.035714286,0.171691247,1.853404109,character(0),NA,helmet for kn,5140,knight helmet,knight helmet,1,knight helmet
9577,Helmet_Soldier.jpg,helmut,28,7,1,0.035714286,0.171691247,1.853404109,helmut,helmet,NA,5142,helmet,helmet,1,helmet
9578,Helmet_Soldier.jpg,knight helmet,28,7,1,0.035714286,0.171691247,1.853404109,character(0),NA,knight helmet,5808,knight helmet,knight helmet,1,knight helmet
9579,Helmet_Soldier.jpg,knight's helmet,28,7,1,0.035714286,0.171691247,1.853404109,character(0),NA,knight's helmet,5810,knight helmet,knight helmet,1,knight helmet
9580,Helmet_Soldier.jpg,mask,28,7,1,0.035714286,0.171691247,1.853404109,character(0),NA,mask,6371,mask,mask,1,mask
9581,HerbsInBag.jpg,NA,26,6,3,0.115384615,0.35947814,2.823184514,character(0),NA,NA,1,,,1,
9582,HerbsInBag.jpg,bag of mint,26,6,1,0.038461538,0.180786143,2.823184514,character(0),NA,bag of mint,548,bag of mint,bag of mint,1,bag of mint
9583,HerbsInBag.jpg,bush,26,6,1,0.038461538,0.180786143,2.823184514,character(0),NA,bush,1372,bush,bush,1,bush
9584,HerbsInBag.jpg,fern,26,6,1,0.038461538,0.180786143,2.823184514,character(0),NA,fern,3935,fern,fern,1,fern
9585,HerbsInBag.jpg,herb,26,6,2,0.076923077,0.284649209,2.823184514,character(0),NA,herb,5147,herb,herb,1,herb
9586,HerbsInBag.jpg,herbs,26,6,1,0.038461538,0.180786143,2.823184514,character(0),NA,herbs,5149,herb,herb,1,herb
9587,HerbsInBag.jpg,plant,26,6,1,0.038461538,0.180786143,2.823184514,character(0),NA,plant,7805,plant,plant,1,plant
9588,HerbsInBag.jpg,plant,26,6,11,0.423076923,0.525041888,2.823184514,character(0),NA,plant,7804,plant,plant,1,plant
9589,HerbsInBag.jpg,plants,26,6,2,0.076923077,0.284649209,2.823184514,character(0),NA,plants,7813,plant,plant,1,plant
9590,HerbsInBag.jpg,shrub,26,6,2,0.076923077,0.284649209,2.823184514,character(0),NA,shrub,9260,shrub,shrub,1,shrub
9591,Hippopotamus.jpg,h,27,2,1,0.037037037,0.176106945,2.208410187,character(0),NA,h,4834,,,1,
9592,Hippopotamus.jpg,hipopotamous,27,2,1,0.037037037,0.176106945,2.208410187,hipopotamous,hippopotamus,NA,5173,hippopotamus,hippopotamus,1,hippopotamus
9593,Hippopotamus.jpg,hippo,27,2,16,0.592592593,0.447340742,2.208410187,character(0),NA,hippo,5174,hippo,hippo,1,hippo
9594,Hippopotamus.jpg,hippomatus,27,2,1,0.037037037,0.176106945,2.208410187,hippomatus,hippopotamus,NA,5175,hippopotamus,hippopotamus,1,hippopotamus
9595,Hippopotamus.jpg,hippopatamus,27,2,1,0.037037037,0.176106945,2.208410187,hippopatamus,"c(""hippopotamus"", ""hippocampus"")",NA,5176,hippopotamus,hippopotamus,1,hippopotamus
9596,Hippopotamus.jpg,hippopotam,27,2,1,0.037037037,0.176106945,2.208410187,hippopotam,hippopotamus,NA,5177,hippopotamus,hippopotamus,1,hippopotamus
9597,Hippopotamus.jpg,hippopotamous,27,2,1,0.037037037,0.176106945,2.208410187,hippopotamous,"c(""hippopotamus"", ""hippocampus"")",NA,5178,hippopotamus,hippopotamus,1,hippopotamus
9598,Hippopotamus.jpg,hippopotamus,27,2,3,0.111111111,0.352213889,2.208410187,character(0),NA,hippopotamus,5179,hippopotamus,hippopotamus,1,hippopotamus
9599,Hippopotamus.jpg,hippopotomaus,27,2,1,0.037037037,0.176106945,2.208410187,hippopotomaus,hippopotamus,NA,5180,hippopotamus,hippopotamus,1,hippopotamus
9600,Hippopotamus.jpg,rhino,27,2,1,0.037037037,0.176106945,2.208410187,character(0),NA,rhino,8531,rhino,rhino,1,rhino
9601,Hockey_Equipment.jpg,equipment,29,3,1,0.034482759,0.167516586,2.498030585,character(0),NA,equipment,3739,equipment,equipment,1,equipment
9602,Hockey_Equipment.jpg,gear,29,3,1,0.034482759,0.167516586,2.498030585,character(0),NA,gear,4504,gear,gear,1,gear
9603,Hockey_Equipment.jpg,hockey,29,3,2,0.068965517,0.266067655,2.498030585,character(0),NA,hockey,5187,hockey,hockey,1,hockey
9604,Hockey_Equipment.jpg,hockey dress,29,3,1,0.034482759,0.167516586,2.498030585,character(0),NA,hockey dress,5188,hockey dress,hockey dress,1,hockey dress
9605,Hockey_Equipment.jpg,hockey equipment,29,3,10,0.344827586,0.529673414,2.498030585,character(0),NA,hockey equipment,5189,hockey equipment,hockey equipment,1,hockey equipment
9606,Hockey_Equipment.jpg,hockey equpiment,29,3,1,0.034482759,0.167516586,2.498030585,equpiment,"c(""equipment"", ""requirement"")",NA,5190,hockey equipment,hockey equipment,1,hockey equipment
9607,Hockey_Equipment.jpg,hockey gear,29,3,10,0.344827586,0.529673414,2.498030585,character(0),NA,hockey gear,5192,hockey gear,hockey gear,1,hockey gear
9608,Hockey_Equipment.jpg,sport equipment,29,3,1,0.034482759,0.167516586,2.498030585,character(0),NA,sport equipment,9687,sport equipment,sport equipment,1,sport equipment
9609,Hockey_Puck.jpg,NA,26,6,3,0.115384615,0.35947814,2.852782025,character(0),NA,NA,1,,,1,
9610,Hockey_Puck.jpg,alexa,26,6,4,0.153846154,0.415452264,2.852782025,alexa,"c(""exalt"", ""exhale"")",NA,245,alexa,alexa,1,alexa
9611,Hockey_Puck.jpg,alexa dot,26,6,1,0.038461538,0.180786143,2.852782025,alexa,"c(""exalt"", ""exhale"")",NA,246,alexa dot,alexa dot,1,alexa dot
9612,Hockey_Puck.jpg,disc,26,6,1,0.038461538,0.180786143,2.852782025,character(0),NA,disc,3160,disc,disc,1,disc
9613,Hockey_Puck.jpg,hockey puck,26,6,3,0.115384615,0.35947814,2.852782025,character(0),NA,hockey puck,5195,hockey puck,hockey puck,1,hockey puck
9614,Hockey_Puck.jpg,ottoman,26,6,1,0.038461538,0.180786143,2.852782025,character(0),NA,ottoman,7191,ottoman,ottoman,1,ottoman
9615,Hockey_Puck.jpg,portable speaker,26,6,1,0.038461538,0.180786143,2.852782025,character(0),NA,portable speaker,8051,portable speaker,portable speaker,1,portable speaker
9616,Hockey_Puck.jpg,puck,26,6,2,0.076923077,0.284649209,2.852782025,character(0),NA,puck,8243,puck,puck,1,puck
9617,Hockey_Puck.jpg,speaker,26,6,9,0.346153846,0.529793556,2.852782025,character(0),NA,speaker,9578,speaker,speaker,1,speaker
9618,Hockey_Puck.jpg,voice assistant,26,6,1,0.038461538,0.180786143,2.852782025,character(0),NA,voice assistant,11177,voice assistant,voice assistant,1,voice assistant
9619,Honeycomb.jpg,NA,28,7,1,0.035714286,0.171691247,1.911051037,character(0),NA,NA,1,,,1,
9620,Honeycomb.jpg,beehive,28,7,1,0.035714286,0.171691247,1.911051037,character(0),NA,beehive,770,beehive,beehive,1,beehive
9621,Honeycomb.jpg,honey comb,28,7,5,0.178571429,0.443826219,1.911051037,character(0),NA,honey comb,5225,honeycomb,honeycomb,1,honeycomb
9622,Honeycomb.jpg,honey combn,28,7,1,0.035714286,0.171691247,1.911051037,combn,"c(""comb"", ""combs"", ""combo"", ""comb n"")",NA,5226,honeycomb,honeycomb,1,honeycomb
9623,Honeycomb.jpg,honey conb,28,7,1,0.035714286,0.171691247,1.911051037,conb,"c(""comb"", ""con"", ""cob"", ""cone"", ""cons"", ""cont"", ""cony"", ""conk"", ""con b"")",NA,5227,honeycomb,honeycomb,1,honeycomb
9624,Honeycomb.jpg,honeycomb,28,7,1,0.035714286,0.171691247,1.911051037,character(0),NA,honeycomb,5240,honeycomb,honeycomb,1,honeycomb
9625,Honeycomb.jpg,honeycomb,28,7,17,0.607142857,0.437077335,1.911051037,character(0),NA,honeycomb,5239,honeycomb,honeycomb,1,honeycomb
9626,Honeycomb.jpg,ohoneycom,28,7,1,0.035714286,0.171691247,1.911051037,ohoneycom,honeycomb,NA,7065,honeycomb,honeycomb,1,honeycomb
9627,Honeydew_Green.jpg,NA,28,7,1,0.035714286,0.171691247,2.110577243,character(0),NA,NA,1,,,1,
9628,Honeydew_Green.jpg,cantalope,28,7,1,0.035714286,0.171691247,2.110577243,cantalope,"c(""cantaloupe"", ""antelope"")",NA,1612,cantalope,cantalope,1,cantalope
9629,Honeydew_Green.jpg,dew melon,28,7,1,0.035714286,0.171691247,2.110577243,character(0),NA,dew melon,3080,dew melon,dew melon,1,dew melon
9630,Honeydew_Green.jpg,fruit,28,7,2,0.071428571,0.271953923,2.110577243,character(0),NA,fruit,4329,fruit,fruit,1,fruit
9631,Honeydew_Green.jpg,honeydew,28,7,3,0.107142857,0.345256331,2.110577243,character(0),NA,honeydew,5241,honeydew,honeydew,1,honeydew
9632,Honeydew_Green.jpg,leamon,28,7,1,0.035714286,0.171691247,2.110577243,leamon,lemon,NA,5933,lemon,lemon,1,lemon
9633,Honeydew_Green.jpg,melon,28,7,3,0.107142857,0.345256331,2.110577243,character(0),NA,melon,6492,melon,melon,1,melon
9634,Honeydew_Green.jpg,melon,28,7,16,0.571428571,0.46134567,2.110577243,character(0),NA,melon,6491,melon,melon,1,melon
9635,Honeydew_yellow.jpg,NA,35,1,1,0.028571429,0.146550943,2.863143796,character(0),NA,NA,1,,,1,
9636,Honeydew_yellow.jpg,fruit,35,1,7,0.2,0.464385619,2.863143796,character(0),NA,fruit,4329,fruit,fruit,1,fruit
9637,Honeydew_yellow.jpg,lemon,35,1,5,0.142857143,0.401050703,2.863143796,character(0),NA,lemon,5974,lemon,lemon,1,lemon
9638,Honeydew_yellow.jpg,mago,35,1,1,0.028571429,0.146550943,2.863143796,mago,"c(""magi"", ""mag"", ""ago"", ""imago"", ""mango"", ""mage"", ""mags"", ""sago"", ""dago"", ""mayo"", ""Iago"", ""m ago"", ""ma go"", ""ma-go"", ""mag o"")",NA,6255,mango,mango,1,mango
9639,Honeydew_yellow.jpg,mango,35,1,1,0.028571429,0.146550943,2.863143796,character(0),NA,mango,6310,mango,mango,1,mango
9640,Honeydew_yellow.jpg,melon,35,1,1,0.028571429,0.146550943,2.863143796,character(0),NA,melon,44,melon,melon,1,melon
9641,Honeydew_yellow.jpg,melon,35,1,11,0.314285714,0.524810439,2.863143796,character(0),NA,melon,6491,melon,melon,1,melon
9642,Honeydew_yellow.jpg,spaghetti squash,35,1,2,0.057142857,0.23595903,2.863143796,character(0),NA,spaghetti squash,9564,spaghetti squash,spaghetti squash,1,spaghetti squash
9643,Honeydew_yellow.jpg,squash,35,1,4,0.114285714,0.357632345,2.863143796,character(0),NA,squash,9730,squash,squash,1,squash
9644,Honeydew_yellow.jpg,vegetable,35,1,1,0.028571429,0.146550943,2.863143796,character(0),NA,vegetable,11071,vegetable,vegetable,1,vegetable
9645,Honeydew_yellow.jpg,watermelon,35,1,1,0.028571429,0.146550943,2.863143796,character(0),NA,watermelon,11354,watermelon,watermelon,1,watermelon
9646,Hoodie.jpg,NA,27,2,1,0.037037037,0.176106945,2.16229491,character(0),NA,NA,1,,,1,
9647,Hoodie.jpg,cardigan,27,2,1,0.037037037,0.176106945,2.16229491,character(0),NA,cardigan,1699,cardigan,cardigan,1,cardigan
9648,Hoodie.jpg,hooded sweatshirt,27,2,1,0.037037037,0.176106945,2.16229491,character(0),NA,hooded sweatshirt,5243,hooded sweatshirt,hooded sweatshirt,1,hooded sweatshirt
9649,Hoodie.jpg,hoodie,27,2,2,0.074074074,0.278139815,2.16229491,character(0),NA,hoodie,5245,hoodie,hoodie,1,hoodie
9650,Hoodie.jpg,hoodie,27,2,16,0.592592593,0.447340742,2.16229491,character(0),NA,hoodie,5244,hoodie,hoodie,1,hoodie
9651,Hoodie.jpg,shirt,27,2,1,0.037037037,0.176106945,2.16229491,character(0),NA,shirt,9169,shirt,shirt,1,shirt
9652,Hoodie.jpg,sweater,27,2,2,0.074074074,0.278139815,2.16229491,character(0),NA,sweater,10120,sweater,sweater,1,sweater
9653,Hoodie.jpg,sweatshirt,27,2,2,0.074074074,0.278139815,2.16229491,character(0),NA,sweatshirt,10122,sweatshirt,sweatshirt,1,sweatshirt
9654,Hoodie.jpg,sweatshirtr,27,2,1,0.037037037,0.176106945,2.16229491,sweatshirtr,"c(""sweatshirt"", ""sweatshirts"", ""sweatshirt r"", ""sweatshop"")",NA,10123,sweatshirt,sweatshirt,1,sweatshirt
9655,Hook_Ceiling.jpg,NA,30,5,3,0.1,0.332192809,3.414527265,character(0),NA,NA,1,,,1,
9656,Hook_Ceiling.jpg,candle holder,30,5,2,0.066666667,0.260459373,3.414527265,character(0),NA,candle holder,1538,candle holder,candle holder,1,candle holder
9657,Hook_Ceiling.jpg,dont know,30,5,1,0.033333333,0.16356302,3.414527265,dont,"c(""font"", ""dint"", ""don"", ""dot"", ""don't"", ""done"", ""dent"", ""dons"", ""dost"", ""dona"", ""dolt"", ""cont"", ""dong"", ""wont"", ""Mont"")",NA,3293,,,1,
9658,Hook_Ceiling.jpg,gsfs,30,5,1,0.033333333,0.16356302,3.414527265,gsfs,FSF,NA,4771,,,1,
9659,Hook_Ceiling.jpg,handle,30,5,1,0.033333333,0.16356302,3.414527265,character(0),NA,handle,4967,handle,handle,1,handle
9660,Hook_Ceiling.jpg,hanger,30,5,1,0.033333333,0.16356302,3.414527265,character(0),NA,hanger,4980,hanger,hanger,1,hanger
9661,Hook_Ceiling.jpg,holder,30,5,1,0.033333333,0.16356302,3.414527265,character(0),NA,holder,5207,holder,holder,1,holder
9662,Hook_Ceiling.jpg,hook,30,5,3,0.1,0.332192809,3.414527265,character(0),NA,hook,5247,hook,hook,1,hook
9663,Hook_Ceiling.jpg,hook,30,5,7,0.233333333,0.489891657,3.414527265,character(0),NA,hook,5246,hook,hook,1,hook
9664,Hook_Ceiling.jpg,metal,30,5,1,0.033333333,0.16356302,3.414527265,character(0),NA,metal,6522,metal,metal,1,metal
9665,Hook_Ceiling.jpg,ornament,30,5,2,0.066666667,0.260459373,3.414527265,character(0),NA,ornament,7168,ornament,ornament,1,ornament
9666,Hook_Ceiling.jpg,planter hook,30,5,1,0.033333333,0.16356302,3.414527265,character(0),NA,planter hook,7812,planter hook,planter hook,1,planter hook
9667,Hook_Ceiling.jpg,sconce,30,5,5,0.166666667,0.430827083,3.414527265,character(0),NA,sconce,8905,sconce,sconce,1,sconce
9668,Hook_Ceiling.jpg,thing,30,5,1,0.033333333,0.16356302,3.414527265,character(0),NA,thing,10427,,,1,
9669,Hook_Double.jpg,NA,38,9,3,0.078947368,0.289181448,2.663800621,character(0),NA,NA,1,,,1,
9670,Hook_Double.jpg,clip,38,9,1,0.026315789,0.138103356,2.663800621,character(0),NA,clip,2330,clip,clip,1,clip
9671,Hook_Double.jpg,fisghing hooks,38,9,1,0.026315789,0.138103356,2.663800621,fisghing,"c(""fishing"", ""fighting"")",NA,4065,fishing hook,fishing hook,1,fishing hook
9672,Hook_Double.jpg,fishing hook,38,9,5,0.131578947,0.384999923,2.663800621,character(0),NA,fishing hook,4082,fishing hook,fishing hook,1,fishing hook
9673,Hook_Double.jpg,hook,38,9,1,0.026315789,0.138103356,2.663800621,character(0),NA,hook,5247,hook,hook,1,hook
9674,Hook_Double.jpg,hook,38,9,14,0.368421053,0.530737271,2.663800621,character(0),NA,hook,5246,hook,hook,1,hook
9675,Hook_Double.jpg,pin,38,9,1,0.026315789,0.138103356,2.663800621,character(0),NA,pin,7711,pin,pin,1,pin
9676,Hook_Double.jpg,pins,38,9,1,0.026315789,0.138103356,2.663800621,character(0),NA,pins,7745,pin,pin,1,pin
9677,Hook_Double.jpg,sharp object,38,9,1,0.026315789,0.138103356,2.663800621,character(0),NA,sharp object,9107,sharp object,sharp object,1,sharp object
9678,Hook_Fish.jpg,NA,26,4,1,0.038461538,0.180786143,3.272769892,character(0),NA,NA,1,,,1,
9679,Hook_Fish.jpg,angler,26,4,1,0.038461538,0.180786143,3.272769892,character(0),NA,angler,279,angler,angler,1,angler
9680,Hook_Fish.jpg,bait,26,4,4,0.153846154,0.415452264,3.272769892,character(0),NA,bait,566,bait,bait,1,bait
9681,Hook_Fish.jpg,fish bait,26,4,3,0.115384615,0.35947814,3.272769892,character(0),NA,fish bait,4069,fish bait,fish bait,1,fish bait
9682,Hook_Fish.jpg,fish hook,26,4,3,0.115384615,0.35947814,3.272769892,character(0),NA,fish hook,4072,fish hook,fish hook,1,fish hook
9683,Hook_Fish.jpg,fishi,26,4,1,0.038461538,0.180786143,3.272769892,fishi,"c(""fish"", ""fishy"", ""fish i"", ""finish"")",NA,4079,,,1,
9684,Hook_Fish.jpg,fishing lure,26,4,1,0.038461538,0.180786143,3.272769892,character(0),NA,fishing lure,4084,fishing lure,fishing lure,1,fishing lure
9685,Hook_Fish.jpg,fishing lure,26,4,4,0.153846154,0.415452264,3.272769892,character(0),NA,fishing lure,4083,fishing lure,fishing lure,1,fishing lure
9686,Hook_Fish.jpg,jig,26,4,1,0.038461538,0.180786143,3.272769892,character(0),NA,jig,5601,jig,jig,1,jig
9687,Hook_Fish.jpg,lure,26,4,5,0.192307692,0.457406081,3.272769892,character(0),NA,lure,6199,lure,lure,1,lure
9688,Hook_Fish.jpg,tackle,26,4,1,0.038461538,0.180786143,3.272769892,character(0),NA,tackle,10218,tackle,tackle,1,tackle
9689,Hook_Fishing.jpg,d,30,5,1,0.033333333,0.16356302,1.898734535,character(0),NA,d,2929,,,1,
9690,Hook_Fishing.jpg,fishing hook,30,5,9,0.3,0.521089678,1.898734535,character(0),NA,fishing hook,4082,fishing hook,fishing hook,1,fishing hook
9691,Hook_Fishing.jpg,hook,30,5,2,0.066666667,0.260459373,1.898734535,character(0),NA,hook,5247,hook,hook,1,hook
9692,Hook_Fishing.jpg,hook,30,5,13,0.433333333,0.52279538,1.898734535,character(0),NA,hook,5246,hook,hook,1,hook
9693,Hookah.jpg,NA,30,5,2,0.066666667,0.260459373,2.573557262,character(0),NA,NA,1,,,1,
9694,Hookah.jpg,bong,30,5,1,0.033333333,0.16356302,2.573557262,character(0),NA,bong,1062,bong,bong,1,bong
9695,Hookah.jpg,don't know,30,5,1,0.033333333,0.16356302,2.573557262,character(0),NA,don't know,3285,,,1,
9696,Hookah.jpg,exotic cup,30,5,1,0.033333333,0.16356302,2.573557262,character(0),NA,exotic cup,3817,exotic cup,exotic cup,1,exotic cup
9697,Hookah.jpg,hooka,30,5,1,0.033333333,0.16356302,2.573557262,hooka,"c(""hooks"", ""hook"", ""hookah"", ""hooky"", ""hook a"")",NA,32,hookah,hookah,1,hookah
9698,Hookah.jpg,hooka,30,5,1,0.033333333,0.16356302,2.573557262,hooka,"c(""hooks"", ""hook"", ""hookah"", ""hooky"", ""hook a"")",NA,5248,hookah,hookah,1,hookah
9699,Hookah.jpg,hookah,30,5,2,0.066666667,0.260459373,2.573557262,character(0),NA,hookah,5250,hookah,hookah,1,hookah
9700,Hookah.jpg,hookah,30,5,16,0.533333333,0.483674984,2.573557262,character(0),NA,hookah,5249,hookah,hookah,1,hookah
9701,Hookah.jpg,hookla,30,5,1,0.033333333,0.16356302,2.573557262,hookla,"c(""hoopla"", ""hook la"", ""hook-la"", ""hookah"")",NA,5251,hookah,hookah,1,hookah
9702,Hookah.jpg,namde,30,5,1,0.033333333,0.16356302,2.573557262,namde,"c(""named"", ""name"")",NA,50,,,1,
9703,Hookah.jpg,pipe,30,5,2,0.066666667,0.260459373,2.573557262,character(0),NA,pipe,7748,pipe,pipe,1,pipe
9704,Hookah.jpg,thing,30,5,1,0.033333333,0.16356302,2.573557262,character(0),NA,thing,10427,,,1,
9705,Horn_French.jpg,NA,27,2,1,0.037037037,0.176106945,2.651406483,character(0),NA,NA,1,,,1,
9706,Horn_French.jpg,brass instrument,27,2,1,0.037037037,0.176106945,2.651406483,character(0),NA,brass instrument,1199,brass instrument,brass instrument,1,brass instrument
9707,Horn_French.jpg,clarinet,27,2,1,0.037037037,0.176106945,2.651406483,character(0),NA,clarinet,2296,clarinet,clarinet,1,clarinet
9708,Horn_French.jpg,french horn,27,2,9,0.333333333,0.528320834,2.651406483,character(0),NA,french horn,4307,french horn,french horn,1,french horn
9709,Horn_French.jpg,horn,27,2,4,0.148148148,0.408131482,2.651406483,character(0),NA,horn,5257,horn,horn,1,horn
9710,Horn_French.jpg,trombone,27,2,1,0.037037037,0.176106945,2.651406483,character(0),NA,trombone,10899,trombone,trombone,1,trombone
9711,Horn_French.jpg,trumpet,27,2,1,0.037037037,0.176106945,2.651406483,character(0),NA,trumpet,10914,trumpet,trumpet,1,trumpet
9712,Horn_French.jpg,trumpet,27,2,6,0.222222222,0.482205556,2.651406483,character(0),NA,trumpet,10913,trumpet,trumpet,1,trumpet
